"uniprot_id","enriched_term"
"Q16NB0","Protein binding"
"Q16NP6","Protein binding"
"Q16NS4","Protein binding"
"Q16P38","Protein binding"
"Q16PG7","Protein binding"
"Q16PP6","Protein binding"
"Q16QH9","Protein binding"
"Q16R23","Protein binding"
"Q16R65","Protein binding"
"Q16RN4","Protein binding"
"Q16SB0","Protein binding"
"Q16SL7","Protein binding"
"Q16U10","Protein binding"
"Q16U30","Protein binding"
"Q16UG5","Protein binding"
"Q16UK1","Protein binding"
"Q16VA2","Protein binding"
"Q16VR4","Protein binding"
"Q16VZ3","Protein binding"
"Q16W03","Protein binding"
"Q16WA7","Protein binding"
"Q16WF1","Protein binding"
"Q16WM1","Protein binding"
"Q16WV5","Protein binding"
"Q16XT3","Protein binding"
"Q16Y82","Protein binding"
"Q16YG3","Protein binding"
"Q16YG5","Protein binding"
"Q16YG8","Protein binding"
"Q16YQ3","Protein binding"
"Q170K4","Protein binding"
"Q170K8","Protein binding"
"Q170V1","Protein binding"
"Q171J8","Protein binding"
"Q172A6","Protein binding"
"Q172K9","Protein binding"
"Q172L3","Protein binding"
"Q174W8","Protein binding"
"Q175T8","Protein binding"
"Q175T9","Protein binding"
"Q177S2","Protein binding"
"Q17A00","Protein binding"
"Q17AJ3","Protein binding"
"Q17BY7","Protein binding"
"Q17C39","Protein binding"
"Q17C93","Protein binding"
"Q17DB6","Protein binding"
"Q17DL2","Protein binding"
"Q17DX6","Protein binding"
"Q17E15","Protein binding"
"Q17EP7","Protein binding"
"Q17F07","Protein binding"
"Q17F08","Protein binding"
"Q17G54","Protein binding"
"Q17G69","Protein binding"
"Q17G70","Protein binding"
"Q17GF2","Protein binding"
"Q17GJ0","Protein binding"
"Q17GP4","Protein binding"
"Q17H75","Protein binding"
"Q17HA9","Protein binding"
"Q17HS6","Protein binding"
"Q17IA0","Protein binding"
"Q17J33","Protein binding"
"Q17JY3","Protein binding"
"Q17K20","Protein binding"
"Q17K23","Protein binding"
"Q17K38","Protein binding"
"Q17K95","Protein binding"
"Q17KU1","Protein binding"
"Q17L66","Protein binding"
"Q17L67","Protein binding"
"Q17LP8","Protein binding"
"Q17M41","Protein binding"
"Q17M42","Protein binding"
"Q17MI1","Protein binding"
"Q17MT6","Protein binding"
"Q17MX1","Protein binding"
"Q17NG8","Protein binding"
"Q17NJ1","Protein binding"
"Q17NP6","Protein binding"
"Q17P09","Protein binding"
"Q17PG3","Protein binding"
"Q17PU2","Protein binding"
"Q1HQT7","Protein binding"
"Q1HR69","Protein binding"
"J9EAN8","Cell junction assembly"
"Q16IW8","Cell junction assembly"
"Q16LS6","Cell junction assembly"
"Q16SB0","Cell junction assembly"
"Q16W03","Cell junction assembly"
"Q171J8","Cell junction assembly"
"Q174K3","Cell junction assembly"
"Q17CG1","Cell junction assembly"
"Q17E44","Cell junction assembly"
"Q17GF2","Cell junction assembly"
"Q17HA9","Cell junction assembly"
"Q17HS6","Cell junction assembly"
"Q16IY0","Regulation of mRNA stability"
"Q16M53","Regulation of mRNA stability"
"Q16M54","Regulation of mRNA stability"
"Q16VZ3","Regulation of mRNA stability"
"Q174C4","Regulation of mRNA stability"
"Q17FE8","Regulation of mRNA stability"
"Q17FE9","Regulation of mRNA stability"
"Q17IM8","Regulation of mRNA stability"
"J9E9F1","Intracellular anatomical structure"
"J9EBD1","Intracellular anatomical structure"
"J9HFE1","Intracellular anatomical structure"
"J9HTV7","Intracellular anatomical structure"
"J9HYQ9","Intracellular anatomical structure"
"Q0C745","Intracellular anatomical structure"
"Q0C7A8","Intracellular anatomical structure"
"Q0IE94","Intracellular anatomical structure"
"Q0IEI4","Intracellular anatomical structure"
"Q0IEV0","Intracellular anatomical structure"
"Q0IFA2","Intracellular anatomical structure"
"Q0IG29","Intracellular anatomical structure"
"Q0IGF7","Intracellular anatomical structure"
"Q16EE7","Intracellular anatomical structure"
"Q16EM3","Intracellular anatomical structure"
"Q16F16","Intracellular anatomical structure"
"Q16F46","Intracellular anatomical structure"
"Q16FK4","Intracellular anatomical structure"
"Q16FV7","Intracellular anatomical structure"
"Q16G14","Intracellular anatomical structure"
"Q16G89","Intracellular anatomical structure"
"Q16H46","Intracellular anatomical structure"
"Q16H74","Intracellular anatomical structure"
"Q16HG5","Intracellular anatomical structure"
"Q16HK0","Intracellular anatomical structure"
"Q16I15","Intracellular anatomical structure"
"Q16I75","Intracellular anatomical structure"
"Q16IF7","Intracellular anatomical structure"
"Q16II4","Intracellular anatomical structure"
"Q16II5","Intracellular anatomical structure"
"Q16IW8","Intracellular anatomical structure"
"Q16IY0","Intracellular anatomical structure"
"Q16JQ4","Intracellular anatomical structure"
"Q16KA6","Intracellular anatomical structure"
"Q16KQ8","Intracellular anatomical structure"
"Q16KQ9","Intracellular anatomical structure"
"Q16KR0","Intracellular anatomical structure"
"Q16L96","Intracellular anatomical structure"
"Q16LB3","Intracellular anatomical structure"
"Q16LK0","Intracellular anatomical structure"
"Q16LK2","Intracellular anatomical structure"
"Q16LS6","Intracellular anatomical structure"
"Q16M45","Intracellular anatomical structure"
"Q16M53","Intracellular anatomical structure"
"Q16M54","Intracellular anatomical structure"
"Q16M84","Intracellular anatomical structure"
"Q16MG8","Intracellular anatomical structure"
"Q16MK4","Intracellular anatomical structure"
"Q16MK6","Intracellular anatomical structure"
"Q16ML9","Intracellular anatomical structure"
"Q16MM0","Intracellular anatomical structure"
"Q16MM1","Intracellular anatomical structure"
"Q16MX5","Intracellular anatomical structure"
"Q16N83","Intracellular anatomical structure"
"Q16N85","Intracellular anatomical structure"
"Q16N99","Intracellular anatomical structure"
"Q16NB0","Intracellular anatomical structure"
"Q16NC7","Intracellular anatomical structure"
"Q16ND4","Intracellular anatomical structure"
"Q16NP6","Intracellular anatomical structure"
"Q16NS4","Intracellular anatomical structure"
"Q16P38","Intracellular anatomical structure"
"Q16PG7","Intracellular anatomical structure"
"Q16PT5","Intracellular anatomical structure"
"Q16PW9","Intracellular anatomical structure"
"Q16PX0","Intracellular anatomical structure"
"Q16QH9","Intracellular anatomical structure"
"Q16QJ6","Intracellular anatomical structure"
"Q16R23","Intracellular anatomical structure"
"Q16R65","Intracellular anatomical structure"
"Q16RC6","Intracellular anatomical structure"
"Q16RM1","Intracellular anatomical structure"
"Q16RN4","Intracellular anatomical structure"
"Q16RU6","Intracellular anatomical structure"
"Q16S36","Intracellular anatomical structure"
"Q16S94","Intracellular anatomical structure"
"Q16S95","Intracellular anatomical structure"
"Q16SB0","Intracellular anatomical structure"
"Q16SB6","Intracellular anatomical structure"
"Q16SI7","Intracellular anatomical structure"
"Q16SL7","Intracellular anatomical structure"
"Q16T51","Intracellular anatomical structure"
"Q16T61","Intracellular anatomical structure"
"Q16TM2","Intracellular anatomical structure"
"Q16TT9","Intracellular anatomical structure"
"Q16U10","Intracellular anatomical structure"
"Q16U41","Intracellular anatomical structure"
"Q16U87","Intracellular anatomical structure"
"Q16U90","Intracellular anatomical structure"
"Q16UC4","Intracellular anatomical structure"
"Q16UG5","Intracellular anatomical structure"
"Q16UK1","Intracellular anatomical structure"
"Q16UK9","Intracellular anatomical structure"
"Q16UP5","Intracellular anatomical structure"
"Q16VA1","Intracellular anatomical structure"
"Q16VM1","Intracellular anatomical structure"
"Q16VR4","Intracellular anatomical structure"
"Q16VS2","Intracellular anatomical structure"
"Q16VZ3","Intracellular anatomical structure"
"Q16W03","Intracellular anatomical structure"
"Q16WA7","Intracellular anatomical structure"
"Q16WF1","Intracellular anatomical structure"
"Q16WU6","Intracellular anatomical structure"
"Q16WV5","Intracellular anatomical structure"
"Q16X87","Intracellular anatomical structure"
"Q16XQ1","Intracellular anatomical structure"
"Q16XT5","Intracellular anatomical structure"
"Q16XY9","Intracellular anatomical structure"
"Q16Y82","Intracellular anatomical structure"
"Q16YG3","Intracellular anatomical structure"
"Q16YG5","Intracellular anatomical structure"
"Q16YG8","Intracellular anatomical structure"
"Q16YK1","Intracellular anatomical structure"
"Q16YK5","Intracellular anatomical structure"
"Q16YM1","Intracellular anatomical structure"
"Q16YQ3","Intracellular anatomical structure"
"Q16YV1","Intracellular anatomical structure"
"Q16Z01","Intracellular anatomical structure"
"Q16ZB6","Intracellular anatomical structure"
"Q16ZN0","Intracellular anatomical structure"
"Q170B1","Intracellular anatomical structure"
"Q170B3","Intracellular anatomical structure"
"Q170K4","Intracellular anatomical structure"
"Q170V1","Intracellular anatomical structure"
"Q171J8","Intracellular anatomical structure"
"Q172A6","Intracellular anatomical structure"
"Q172D9","Intracellular anatomical structure"
"Q172K9","Intracellular anatomical structure"
"Q173D8","Intracellular anatomical structure"
"Q174C4","Intracellular anatomical structure"
"Q174F7","Intracellular anatomical structure"
"Q174H3","Intracellular anatomical structure"
"Q174K3","Intracellular anatomical structure"
"Q174R8","Intracellular anatomical structure"
"Q174R9","Intracellular anatomical structure"
"Q174S1","Intracellular anatomical structure"
"Q174W8","Intracellular anatomical structure"
"Q175B9","Intracellular anatomical structure"
"Q175K5","Intracellular anatomical structure"
"Q175M5","Intracellular anatomical structure"
"Q176B9","Intracellular anatomical structure"
"Q176R2","Intracellular anatomical structure"
"Q176T7","Intracellular anatomical structure"
"Q176W7","Intracellular anatomical structure"
"Q177A9","Intracellular anatomical structure"
"Q177H3","Intracellular anatomical structure"
"Q177H4","Intracellular anatomical structure"
"Q177R3","Intracellular anatomical structure"
"Q177S2","Intracellular anatomical structure"
"Q178K1","Intracellular anatomical structure"
"Q178N5","Intracellular anatomical structure"
"Q178U8","Intracellular anatomical structure"
"Q178X8","Intracellular anatomical structure"
"Q179A9","Intracellular anatomical structure"
"Q179E9","Intracellular anatomical structure"
"Q179X5","Intracellular anatomical structure"
"Q17A00","Intracellular anatomical structure"
"Q17AC7","Intracellular anatomical structure"
"Q17AG5","Intracellular anatomical structure"
"Q17AJ3","Intracellular anatomical structure"
"Q17AZ6","Intracellular anatomical structure"
"Q17B43","Intracellular anatomical structure"
"Q17B44","Intracellular anatomical structure"
"Q17B63","Intracellular anatomical structure"
"Q17BE2","Intracellular anatomical structure"
"Q17BK4","Intracellular anatomical structure"
"Q17BN5","Intracellular anatomical structure"
"Q17BY7","Intracellular anatomical structure"
"Q17C29","Intracellular anatomical structure"
"Q17C39","Intracellular anatomical structure"
"Q17C93","Intracellular anatomical structure"
"Q17CG1","Intracellular anatomical structure"
"Q17D24","Intracellular anatomical structure"
"Q17DB6","Intracellular anatomical structure"
"Q17DL2","Intracellular anatomical structure"
"Q17DM5","Intracellular anatomical structure"
"Q17DX6","Intracellular anatomical structure"
"Q17E15","Intracellular anatomical structure"
"Q17E44","Intracellular anatomical structure"
"Q17E80","Intracellular anatomical structure"
"Q17EB3","Intracellular anatomical structure"
"Q17EP1","Intracellular anatomical structure"
"Q17EP7","Intracellular anatomical structure"
"Q17ET2","Intracellular anatomical structure"
"Q17F07","Intracellular anatomical structure"
"Q17F08","Intracellular anatomical structure"
"Q17F71","Intracellular anatomical structure"
"Q17FE8","Intracellular anatomical structure"
"Q17FE9","Intracellular anatomical structure"
"Q17FR0","Intracellular anatomical structure"
"Q17FU6","Intracellular anatomical structure"
"Q17FU7","Intracellular anatomical structure"
"Q17G52","Intracellular anatomical structure"
"Q17G54","Intracellular anatomical structure"
"Q17G59","Intracellular anatomical structure"
"Q17G69","Intracellular anatomical structure"
"Q17GF2","Intracellular anatomical structure"
"Q17GH6","Intracellular anatomical structure"
"Q17GJ0","Intracellular anatomical structure"
"Q17GK3","Intracellular anatomical structure"
"Q17GP3","Intracellular anatomical structure"
"Q17GP4","Intracellular anatomical structure"
"Q17GS0","Intracellular anatomical structure"
"Q17GS2","Intracellular anatomical structure"
"Q17GX9","Intracellular anatomical structure"
"Q17H51","Intracellular anatomical structure"
"Q17H75","Intracellular anatomical structure"
"Q17HP2","Intracellular anatomical structure"
"Q17HS6","Intracellular anatomical structure"
"Q17I67","Intracellular anatomical structure"
"Q17IA0","Intracellular anatomical structure"
"Q17IC7","Intracellular anatomical structure"
"Q17IK5","Intracellular anatomical structure"
"Q17IM8","Intracellular anatomical structure"
"Q17IU2","Intracellular anatomical structure"
"Q17J24","Intracellular anatomical structure"
"Q17J25","Intracellular anatomical structure"
"Q17J26","Intracellular anatomical structure"
"Q17JY3","Intracellular anatomical structure"
"Q17K23","Intracellular anatomical structure"
"Q17K58","Intracellular anatomical structure"
"Q17K67","Intracellular anatomical structure"
"Q17K68","Intracellular anatomical structure"
"Q17K93","Intracellular anatomical structure"
"Q17K95","Intracellular anatomical structure"
"Q17KG8","Intracellular anatomical structure"
"Q17KU1","Intracellular anatomical structure"
"Q17L13","Intracellular anatomical structure"
"Q17L66","Intracellular anatomical structure"
"Q17L67","Intracellular anatomical structure"
"Q17LA6","Intracellular anatomical structure"
"Q17LI9","Intracellular anatomical structure"
"Q17LP8","Intracellular anatomical structure"
"Q17LV1","Intracellular anatomical structure"
"Q17M41","Intracellular anatomical structure"
"Q17M42","Intracellular anatomical structure"
"Q17MI1","Intracellular anatomical structure"
"Q17MM5","Intracellular anatomical structure"
"Q17MT6","Intracellular anatomical structure"
"Q17MX1","Intracellular anatomical structure"
"Q17N40","Intracellular anatomical structure"
"Q17NC1","Intracellular anatomical structure"
"Q17NE5","Intracellular anatomical structure"
"Q17NG1","Intracellular anatomical structure"
"Q17NG8","Intracellular anatomical structure"
"Q17NT7","Intracellular anatomical structure"
"Q17NY9","Intracellular anatomical structure"
